,date,USREC,GDPC1,PIECTR,PRS85006013,IPB50001SQ,CQRMTSPL,T10Y3M,T10Y2Y,BAMLH0A0HYM2,BAA10Y,AAAFF,T10YIE,T5YIE,VIXCLS,GVZCLS,OVXCLS,ATLSBUSRGEP,ATLSBUEGEP,ATLSBUSRGUP,ATLSBUEGUP
301,1985-02-28,0.0,8400.82,6119.44,76.61,54.67,615091.014,3.1,1.25,,,3.82,,,,,,,,,
302,1985-03-31,0.0,8400.82,6119.44,76.61,54.67,615091.014,3.18,1.22,,,3.84,,,,,,,,,
303,1985-04-30,0.0,8474.787,6148.088,77.042,54.7115,620061.617,3.29,1.5,,,3.6,,,,,,,,,
304,1985-05-31,0.0,8474.787,6148.088,77.042,54.7115,620061.617,2.9,1.36,,,3.53,,,,,,,,,
305,1985-06-30,0.0,8474.787,6148.088,77.042,54.7115,620061.617,3.2,1.58,,,3.04,,,,,,,,,
306,1985-07-31,0.0,8604.22,6186.461,77.412,54.6257,624764.945,3.05,1.56,,,2.62,,,,,,,,,
307,1985-08-31,0.0,8604.22,6186.461,77.412,54.6257,624764.945,2.9,1.32,,,3.11,,,,,,,,,
308,1985-09-30,0.0,8604.22,6186.461,77.412,54.6257,624764.945,3.04,1.43,,,2.23,,,,,,,,,
309,1985-10-31,0.0,8668.188,6263.498,77.926,54.9359,625743.344,2.59,1.31,,,2.75,,,,,,,,,
310,1985-11-30,0.0,8668.188,6263.498,77.926,54.9359,625743.344,2.2,1.13,,,1.87,,,,,,,,,
311,1985-12-31,0.0,8668.188,6263.498,77.926,54.9359,625743.344,1.72,1.02,,,-3.55,,,,,,,,,
312,1986-01-31,0.0,8749.127,6319.018,77.992,55.268,632220.85,1.89,1.09,,2.29,1.88,,,,,,,,,
313,1986-02-28,0.0,8749.127,6319.018,77.992,55.268,632220.85,0.89,0.42,,2.49,1.18,,,,,,,,,
314,1986-03-31,0.0,8749.127,6319.018,77.992,55.268,632220.85,0.86,0.47,,2.92,0.67,,,,,,,,,
315,1986-04-30,0.0,8788.524,6393.426,78.242,54.9453,641389.255,1.1,0.55,,2.78,1.89,,,,,,,,,
316,1986-05-31,0.0,8788.524,6393.426,78.242,54.9453,641389.255,1.56,0.69,,2.36,2.4,,,,,,,,,
317,1986-06-30,0.0,8788.524,6393.426,78.242,54.9453,641389.255,1.22,0.54,,2.81,1.24,,,,,,,,,
318,1986-07-31,0.0,8872.601,6435.49,78.859,55.1608,651578.388,1.38,0.77,,2.91,2.5,,,,,,,,,
319,1986-08-31,0.0,8872.601,6435.49,78.859,55.1608,651578.388,1.64,1.01,,3.07,2.82,,,,,,,,,
320,1986-09-30,0.0,8872.601,6435.49,78.859,55.1608,651578.388,2.11,1.07,,2.75,1.99,,,,,,,,,
321,1986-10-31,0.0,8920.193,6465.314,79.354,55.7873,655969.692,2.0,1.08,,2.82,2.86,,,,,,,,,
322,1986-11-30,0.0,8920.193,6465.314,79.354,55.7873,655969.692,1.61,0.94,,2.85,2.5,,,,,,,,,
323,1986-12-31,0.0,8920.193,6465.314,79.354,55.7873,655969.692,1.4,0.88,,2.76,-5.82,,,,,,,,,
324,1987-01-31,0.0,8986.367,6492.639,79.91,56.5229,659097.181,1.42,0.85,,2.5,2.08,,,,,,,,,
325,1987-02-28,0.0,8986.367,6492.639,79.91,56.5229,659097.181,1.59,0.84,,2.43,2.34,,,,,,,,,
326,1987-03-31,0.0,8986.367,6492.639,79.91,56.5229,659097.181,1.72,0.97,,2.19,2.24,,,,,,,,,
327,1987-04-30,0.0,9083.256,6532.078,80.478,57.5352,665708.931,2.51,0.83,,2.16,1.54,,,,,,,,,
328,1987-05-31,0.0,9083.256,6532.078,80.478,57.5352,665708.931,2.62,0.8,,2.08,2.77,,,,,,,,,
329,1987-06-30,0.0,9083.256,6532.078,80.478,57.5352,665708.931,2.47,0.9,,2.12,2.77,,,,,,,,,
330,1987-07-31,0.0,9162.024,6602.368,81.077,58.6176,673821.536,2.39,1.03,,2.11,2.82,,,,,,,,,
331,1987-08-31,0.0,9162.024,6602.368,81.077,58.6176,673821.536,2.55,1.03,,1.92,2.84,,,,,,,,,
332,1987-09-30,0.0,9162.024,6602.368,81.077,58.6176,673821.536,2.8,1.03,,1.91,2.03,,,,,,,,,
333,1987-10-31,0.0,9319.332,6724.795,81.762,60.0147,677632.332,3.43,1.3,,2.45,3.57,,,,,,,,,
334,1987-11-30,0.0,9319.332,6724.795,81.762,60.0147,677632.332,3.57,1.26,,2.24,2.94,,,,,,,,,
335,1987-12-31,0.0,9319.332,6724.795,81.762,60.0147,677632.332,2.97,1.06,,2.39,3.17,,,,,,,,,
336,1988-01-31,0.0,9367.502,6791.83,82.328,60.5662,688051.249,2.44,1.04,,2.51,2.73,,,,,,,,,
337,1988-02-29,0.0,9367.502,6791.83,82.328,60.5662,688051.249,2.36,1.03,,2.37,2.62,,,,,,,,,
338,1988-03-31,0.0,9367.502,6791.83,82.328,60.5662,688051.249,2.7,1.16,,2.19,2.73,,,,,,,,,
339,1988-04-30,0.0,9490.594,6854.589,83.284,61.0931,697931.986,2.71,1.14,,2.07,2.75,,,,,,,,,
340,1988-05-31,0.0,9490.594,6854.589,83.284,61.0931,697931.986,2.53,0.99,,1.93,2.58,,,,,,,,,
341,1988-06-30,0.0,9490.594,6854.589,83.284,61.0931,697931.986,2.05,0.8,,2.16,1.56,,,,,,,,,
342,1988-07-31,0.0,9546.206,6929.174,83.65,61.3148,701551.698,1.94,0.73,,2.07,2.19,,,,,,,,,
343,1988-08-31,0.0,9546.206,6929.174,83.65,61.3148,701551.698,1.71,0.54,,1.97,1.99,,,,,,,,,
344,1988-09-30,0.0,9546.206,6929.174,83.65,61.3148,701551.698,1.38,0.44,,1.62,1.11,,,,,,,,,
345,1988-10-31,0.0,9673.405,7001.028,84.262,61.7569,713914.109,1.03,0.4,,1.58,1.0,,,,,,,,,
346,1988-11-30,0.0,9673.405,7001.028,84.262,61.7569,713914.109,0.96,0.22,,1.55,1.03,,,,,,,,,
347,1988-12-31,0.0,9673.405,7001.028,84.262,61.7569,713914.109,0.77,0.0,,1.55,0.57,,,,,,,,,
348,1989-01-31,0.0,9771.725,7095.8,84.953,62.0485,715158.574,0.32,-0.11,,1.56,0.43,,,,,,,,,
349,1989-02-28,0.0,9771.725,7095.8,84.953,62.0485,715158.574,0.29,-0.23,,1.35,-0.11,,,,,,,,,
350,1989-03-31,0.0,9771.725,7095.8,84.953,62.0485,715158.574,0.07,-0.43,,1.31,0.06,,,,,,,,,
351,1989-04-30,0.0,9846.293,7083.414,85.209,61.8096,713306.994,0.31,-0.2,,1.55,-0.11,,,,,,,,,
352,1989-05-31,0.0,9846.293,7083.414,85.209,61.8096,713306.994,-0.32,-0.22,,1.7,-1.09,,,,,,,,,
353,1989-06-30,0.0,9846.293,7083.414,85.209,61.8096,713306.994,-0.16,0.02,,1.83,-0.62,,,,,,,,,
354,1989-07-31,0.0,9919.228,7122.125,85.263,61.4255,713707.303,-0.22,0.29,,1.99,-0.09,,,,,,,,,
355,1989-08-31,0.0,9919.228,7122.125,85.263,61.4255,713707.303,0.1,-0.16,,1.7,0.13,,,,,,,,,
356,1989-09-30,0.0,9919.228,7122.125,85.263,61.4255,713707.303,0.13,-0.15,,1.62,-0.2,,,,,,,,,
357,1989-10-31,0.0,9938.767,7177.914,85.595,61.6637,714393.028,-0.12,0.07,,1.84,0.03,,,,,,,,,
358,1989-11-30,0.0,9938.767,7177.914,85.595,61.6637,714393.028,0.0,0.09,,1.99,0.29,,,,,,,,,
359,1989-12-31,0.0,9938.767,7177.914,85.595,61.6637,714393.028,0.13,0.06,,1.91,0.9,,,,,,,,,
360,1990-01-31,0.0,10047.386,7204.142,86.072,62.1205,720938.261,0.43,0.15,,1.68,0.89,,,25.36,,,,,,
361,1990-02-28,0.0,10047.386,7204.142,86.072,62.1205,720938.261,0.47,0.08,,1.68,0.96,,,21.99,,,,,,
362,1990-03-31,0.0,10047.386,7204.142,86.072,62.1205,720938.261,0.58,0.01,,1.58,1.09,,,19.73,,,,,,
363,1990-04-30,0.0,10083.855,7259.111,86.085,62.5537,723412.678,0.97,0.08,,1.5,1.4,,,19.52,,,,,,
364,1990-05-31,0.0,10083.855,7259.111,86.085,62.5537,723412.678,0.59,0.1,,1.71,1.14,,,17.37,,,,,,
365,1990-06-30,0.0,10083.855,7259.111,86.085,62.5537,723412.678,0.43,0.19,,1.79,0.92,,,15.5,,,,,,
366,1990-07-31,0.0,10090.569,7254.275,85.868,62.8073,723088.561,0.62,0.45,,1.77,1.16,,,21.11,,,,,,
367,1990-08-31,1.0,10090.569,7254.275,85.868,62.8073,723088.561,1.23,0.79,,1.69,1.52,,,29.9,,,,,,
368,1990-09-30,1.0,10090.569,7254.275,85.868,62.8073,723088.561,1.45,0.8,,1.94,1.57,,,29.11,,,,,,
369,1990-10-31,1.0,9998.704,7167.723,85.508,61.8423,705421.754,1.31,0.88,,2.13,-0.03,,,30.04,,,,,,
370,1990-11-30,1.0,9998.704,7167.723,85.508,61.8423,705421.754,1.02,0.73,,2.27,1.56,,,22.16,,,,,,
371,1990-12-31,1.0,9998.704,7167.723,85.508,61.8423,705421.754,1.45,0.93,,2.35,3.52,,,26.38,,,,,,
372,1991-01-31,1.0,9951.916,7117.751,84.893,60.6841,694510.615,1.66,0.98,,2.3,0.81,,,20.91,,,,,,
373,1991-02-28,1.0,9951.916,7117.751,84.893,60.6841,694510.615,1.8,0.98,,2.09,1.87,,,21.23,,,,,,
374,1991-03-31,1.0,9951.916,7117.751,84.893,60.6841,694510.615,2.13,1.03,,1.96,2.76,,,16.88,,,,,,
375,1991-04-30,0.0,10029.51,7148.756,84.5,61.0313,709651.0,2.34,1.22,,1.83,2.85,,,18.24,,,,,,
376,1991-05-31,0.0,10029.51,7148.756,84.5,61.0313,709651.0,2.35,1.38,,1.77,2.96,,,15.93,,,,,,
377,1991-06-30,0.0,10029.51,7148.756,84.5,61.0313,709651.0,2.53,1.34,,1.66,2.28,,,19.55,,,,,,
378,1991-07-31,0.0,10080.195,7169.375,84.283,61.9018,717718.858,2.5,1.39,,1.6,3.08,,,15.18,,,,,,
379,1991-08-31,0.0,10080.195,7169.375,84.283,61.9018,717718.858,2.33,1.46,,1.75,3.19,,,14.46,,,,,,
380,1991-09-30,0.0,10080.195,7169.375,84.283,61.9018,717718.858,2.21,1.48,,1.94,2.93,,,15.85,,,,,,
381,1991-10-31,0.0,10115.329,7196.29,84.176,62.0305,714879.204,2.51,1.77,,2.02,3.34,,,15.48,,,,,,
382,1991-11-30,0.0,10115.329,7196.29,84.176,62.0305,714879.204,2.91,2.0,,2.06,3.58,,,20.26,,,,,,
383,1991-12-31,0.0,10115.329,7196.29,84.176,62.0305,714879.204,2.75,1.94,,2.39,4.07,,,19.31,,,,,,
384,1992-01-31,0.0,10236.435,7278.69,83.734,61.9562,723910.948,3.37,2.2,,1.9,3.87,,,17.4,,,,,,
385,1992-02-29,0.0,10236.435,7278.69,83.734,61.9562,723910.948,3.24,2.0,,1.9,4.14,,,16.68,,,,,,
386,1992-03-31,0.0,10236.435,7278.69,83.734,61.9562,723910.948,3.39,1.94,,1.7,4.3,,,16.18,,,,,,
387,1992-04-30,0.0,10347.429,7349.958,83.852,63.0802,729604.768,3.82,2.15,,1.63,4.54,,,15.53,,,,,,
388,1992-05-31,0.0,10347.429,7349.958,83.852,63.0802,729604.768,3.54,2.14,,1.77,4.43,,,13.86,,,,,,
389,1992-06-30,0.0,10347.429,7349.958,83.852,63.0802,729604.768,3.49,2.31,,1.86,3.65,,,13.35,,,,,,
390,1992-07-31,0.0,10449.673,7379.448,84.049,63.5751,737902.411,3.47,2.3,,1.97,4.63,,,13.17,,,,,,
391,1992-08-31,0.0,10449.673,7379.448,84.049,63.5751,737902.411,3.39,2.47,,2.06,4.45,,,13.58,,,,,,
392,1992-09-30,0.0,10449.673,7379.448,84.049,63.5751,737902.411,3.62,2.57,,2.29,3.47,,,14.28,,,,,,
393,1992-10-31,0.0,10558.648,7443.374,84.446,64.2228,748445.895,3.77,2.4,,2.19,5.05,,,16.15,,,,,,
394,1992-11-30,0.0,10558.648,7443.374,84.446,64.2228,748445.895,3.57,2.16,,2.0,4.63,,,13.01,,,,,,
395,1992-12-31,0.0,10558.648,7443.374,84.446,64.2228,748445.895,3.55,2.14,,2.06,5.25,,,12.57,,,,,,
396,1993-01-31,0.0,10576.275,7409.023,85.124,64.8088,756250.105,3.43,2.19,,2.11,4.78,,,12.42,,,,,,
397,1993-02-28,0.0,10576.275,7409.023,85.124,64.8088,756250.105,3.02,2.11,,2.2,4.43,,,13.16,,,,,,
398,1993-03-31,0.0,10576.275,7409.023,85.124,64.8088,756250.105,3.08,2.07,,2.18,3.8,,,12.53,,,,,,
399,1993-04-30,0.0,10637.847,7468.628,85.815,64.9423,759757.344,3.08,2.22,,2.12,4.4,,,12.42,,,,,,
400,1993-05-31,0.0,10637.847,7468.628,85.815,64.9423,759757.344,3.03,1.92,,2.1,4.44,,,13.47,,,,,,
401,1993-06-30,0.0,10637.847,7468.628,85.815,64.9423,759757.344,2.7,1.77,,2.16,3.32,,,11.26,,,,,,
402,1993-07-31,0.0,10688.606,7478.693,86.237,65.1858,765997.809,2.73,1.7,,2.05,4.01,,,11.73,,,,,,
403,1993-08-31,0.0,10688.606,7478.693,86.237,65.1858,765997.809,2.37,1.57,,1.91,3.46,,,11.85,,,,,,
404,1993-09-30,0.0,10688.606,7478.693,86.237,65.1858,765997.809,2.42,1.51,,2.0,2.74,,,12.99,,,,,,
405,1993-10-31,0.0,10833.987,7551.292,86.898,66.2028,778608.146,2.33,1.44,,1.96,3.69,,,11.46,,,,,,
406,1993-11-30,0.0,10833.987,7551.292,86.898,66.2028,778608.146,2.62,1.61,,1.91,3.83,,,13.76,,,,,,
407,1993-12-31,0.0,10833.987,7551.292,86.898,66.2028,778608.146,2.76,1.58,,1.94,4.15,,,11.66,,,,,,
408,1994-01-31,0.0,10939.116,7578.913,87.546,67.0208,791620.0,2.65,1.58,,1.85,3.17,,,10.63,,,,,,
409,1994-02-28,0.0,10939.116,7578.913,87.546,67.0208,791620.0,2.68,1.48,,1.77,3.76,,,14.87,,,,,,
410,1994-03-31,0.0,10939.116,7578.913,87.546,67.0208,791620.0,3.21,1.56,,1.59,3.54,,,20.45,,,,,,
411,1994-04-30,0.0,11087.361,7687.362,88.402,68.2419,802280.796,3.09,1.33,,1.48,4.17,,,13.77,,,,,,
412,1994-05-31,0.0,11087.361,7687.362,88.402,68.2419,802280.796,2.86,1.16,,1.51,3.43,,,13.03,,,,,,
413,1994-06-30,0.0,11087.361,7687.362,88.402,68.2419,802280.796,3.08,1.15,,1.52,2.22,,,14.97,,,,,,
414,1994-07-31,0.0,11152.176,7725.363,89.431,69.1108,815755.848,2.73,1.13,,1.49,3.63,,,11.13,,,,,,
415,1994-08-31,0.0,11152.176,7725.363,89.431,69.1108,815755.848,2.51,1.02,,1.55,3.38,,,11.97,,,,,,
416,1994-09-30,0.0,11152.176,7725.363,89.431,69.1108,815755.848,2.82,1.0,,1.5,3.06,,,14.28,,,,,,
417,1994-10-31,0.0,11279.932,7823.166,89.936,70.5157,832903.825,2.61,0.97,,1.4,3.68,,,14.56,,,,,,
418,1994-11-30,0.0,11279.932,7823.166,89.936,70.5157,832903.825,2.19,0.51,,1.3,2.91,,,15.95,,,,,,
419,1994-12-31,0.0,11279.932,7823.166,89.936,70.5157,832903.825,2.16,0.15,,1.3,3.55,,,13.2,,,,,,
420,1995-01-31,0.0,11319.951,7881.968,90.739,71.2519,839948.537,1.6,0.34,,1.33,2.48,,,11.96,,,,,,
421,1995-02-28,0.0,11319.951,7881.968,90.739,71.2519,839948.537,1.28,0.43,,1.53,2.06,,,11.75,,,,,,
422,1995-03-31,0.0,11319.951,7881.968,90.739,71.2519,839948.537,1.32,0.4,,1.49,1.83,,,13.37,,,,,,
423,1995-04-30,0.0,11353.721,7924.459,91.107,71.4699,838673.837,1.2,0.47,,1.51,1.95,,,11.75,,,,,,
424,1995-05-31,0.0,11353.721,7924.459,91.107,71.4699,838673.837,0.49,0.41,,1.66,1.22,,,12.85,,,,,,
425,1995-06-30,0.0,11353.721,7924.459,91.107,71.4699,838673.837,0.61,0.42,,1.74,1.24,,,11.38,,,,,,
426,1995-07-31,0.0,11450.31,7996.631,91.66,72.162,847041.624,0.85,0.57,,1.72,1.58,,,13.49,,,,,,
427,1995-08-31,0.0,11450.31,7996.631,91.66,72.162,847041.624,0.83,0.43,,1.73,1.45,,,11.52,,,,,,
428,1995-09-30,0.0,11450.31,7996.631,91.66,72.162,847041.624,0.77,0.34,,1.71,1.07,,,12.74,,,,,,
429,1995-10-31,0.0,11528.067,8076.618,91.921,72.7426,858447.406,0.55,0.42,,1.7,1.1,,,13.83,,,,,,
430,1995-11-30,0.0,11528.067,8076.618,91.921,72.7426,858447.406,0.28,0.4,,1.81,0.78,,,11.58,,,,,,
431,1995-12-31,0.0,11528.067,8076.618,91.921,72.7426,858447.406,0.48,0.4,,1.8,1.98,,,12.52,,,,,,
432,1996-01-31,0.0,11614.418,8156.805,92.567,73.2486,860162.324,0.55,0.67,,1.82,1.07,,,12.53,,,,,,
433,1996-02-29,0.0,11614.418,8156.805,92.567,73.2486,860162.324,1.11,0.69,,1.78,1.2,,,17.04,,,,,,
434,1996-03-31,0.0,11614.418,8156.805,92.567,73.2486,860162.324,1.21,0.55,,1.78,2.17,,,18.88,,,,,,
435,1996-04-30,0.0,11808.14,8258.405,93.152,74.8196,873783.713,1.52,0.63,,1.61,2.09,,,15.83,,,,,,
436,1996-05-31,0.0,11808.14,8258.405,93.152,74.8196,873783.713,1.67,0.58,,1.48,2.36,,,16.07,,,,,,
437,1996-06-30,0.0,11808.14,8258.405,93.152,74.8196,873783.713,1.55,0.62,,1.51,2.54,,,13.68,,,,,,
438,1996-07-31,0.0,11914.063,8336.965,93.75,75.7875,883045.241,1.48,0.58,,1.5,0.83,,,19.46,,,,,,
439,1996-08-31,0.0,11914.063,8336.965,93.75,75.7875,883045.241,1.67,0.62,,1.48,2.48,,,17.01,,,,,,
440,1996-09-30,0.0,11914.063,8336.965,93.75,75.7875,883045.241,1.58,0.62,,1.5,1.45,,,16.95,,,,,,
441,1996-10-31,0.0,12037.775,8407.965,94.648,76.8288,895031.531,1.2,0.6,,1.54,1.6,,,18.11,,,,,,
442,1996-11-30,0.0,12037.775,8407.965,94.648,76.8288,895031.531,0.93,0.47,,1.65,1.57,,,17.14,,,,,,
443,1996-12-31,0.0,12037.775,8407.965,94.648,76.8288,895031.531,1.22,0.55,3.13,1.54,1.01,,,20.92,,,,,,
444,1997-01-31,0.0,12115.472,8516.301,95.37,78.2883,910981.0,1.38,0.59,3.04,1.5,2.02,,,19.47,,,,,,
445,1997-02-28,0.0,12115.472,8516.301,95.37,78.2883,910981.0,1.34,0.47,2.73,1.49,1.93,,,21.1,,,,,,
446,1997-03-31,0.0,12115.472,8516.301,95.37,78.2883,910981.0,1.57,0.47,2.84,1.4,0.64,,,22.14,,,,,,
447,1997-04-30,0.0,12317.221,8610.696,95.914,79.4127,924420.0,1.44,0.43,2.94,1.5,1.78,,,20.06,,,,,,
448,1997-05-31,0.0,12317.221,8610.696,95.914,79.4127,924420.0,1.71,0.45,2.68,1.51,1.99,,,19.19,,,,,,
449,1997-06-30,0.0,12317.221,8610.696,95.914,79.4127,924420.0,1.26,0.43,2.67,1.5,0.56,,,21.53,,,,,,
450,1997-07-31,0.0,12471.01,8739.724,96.374,81.268,942800.0,0.77,0.28,2.71,1.54,0.98,,,21.48,,,,,,
451,1997-08-31,0.0,12471.01,8739.724,96.374,81.268,942800.0,1.1,0.37,2.59,1.44,1.73,,,24.76,,,,,,
452,1997-09-30,0.0,12471.01,8739.724,96.374,81.268,942800.0,1.06,0.32,2.59,1.54,1.27,,,22.91,,,,,,
453,1997-10-31,0.0,12577.495,8897.212,96.972,83.3268,950125.0,0.63,0.21,2.99,1.6,1.31,,,35.09,,,,,,
454,1997-11-30,0.0,12577.495,8897.212,96.972,83.3268,950125.0,0.64,0.1,2.9,1.52,1.33,,,27.43,,,,,,
455,1997-12-31,0.0,12577.495,8897.212,96.972,83.3268,950125.0,0.39,0.09,2.96,1.53,0.87,,,24.01,,,,,,
456,1998-01-31,0.0,12703.742,9109.821,97.494,84.2706,964242.0,0.34,0.21,3.0,1.68,1.14,,,21.47,,,,,,
457,1998-02-28,0.0,12703.742,9109.821,97.494,84.2706,964242.0,0.3,0.07,2.87,1.67,1.14,,,18.55,,,,,,
458,1998-03-31,0.0,12703.742,9109.821,97.494,84.2706,964242.0,0.51,0.07,2.83,1.67,0.83,,,24.22,,,,,,
459,1998-04-30,0.0,12821.339,9265.045,98.159,84.8303,974130.0,0.68,0.09,2.98,1.66,1.13,,,21.18,,,,,,
460,1998-05-31,0.0,12821.339,9265.045,98.159,84.8303,974130.0,0.53,0.03,3.18,1.63,0.96,,,21.32,,,,,,
461,1998-06-30,0.0,12821.339,9265.045,98.159,84.8303,974130.0,0.34,-0.05,3.37,1.67,-0.55,,,19.71,,,,,,
462,1998-07-31,0.0,12982.752,9380.902,98.592,85.4746,977089.0,0.4,0.01,3.38,1.71,0.97,,,24.8,,,,,,
463,1998-08-31,0.0,12982.752,9380.902,98.592,85.4746,977089.0,0.09,0.14,5.2,2.06,0.57,,,44.28,,,,,,
464,1998-09-30,0.0,12982.752,9380.902,98.592,85.4746,977089.0,0.07,0.14,5.95,2.57,0.1,,,40.95,,,,,,
465,1998-10-31,0.0,13191.67,9469.866,99.075,86.6563,1000597.0,0.31,0.52,6.52,2.65,1.12,,,28.05,,,,,,
466,1998-11-30,0.0,13191.67,9469.866,99.075,86.6563,1000597.0,0.17,0.2,5.44,2.45,1.06,,,26.01,,,,,,
467,1998-12-31,0.0,13191.67,9469.866,99.075,86.6563,1000597.0,0.17,0.11,5.66,2.58,2.16,,,24.42,,,,,,
468,1999-01-31,0.0,13315.597,9556.944,99.261,87.6249,1015669.0,0.18,0.08,5.6,2.55,1.37,,,26.25,,,,,,
469,1999-02-28,0.0,13315.597,9556.944,99.261,87.6249,1015669.0,0.63,0.16,5.21,2.24,1.75,,,27.88,,,,,,
470,1999-03-31,0.0,13315.597,9556.944,99.261,87.6249,1015669.0,0.76,0.26,5.19,2.31,1.72,,,23.26,,,,,,
471,1999-04-30,0.0,13426.748,9582.248,99.905,88.4555,1028459.0,0.81,0.28,4.76,2.22,1.75,,,25.07,,,,,,
472,1999-05-31,0.0,13426.748,9582.248,99.905,88.4555,1028459.0,0.98,0.22,4.75,2.18,2.41,,,25.39,,,,,,
473,1999-06-30,0.0,13426.748,9582.248,99.905,88.4555,1028459.0,1.03,0.28,4.87,2.18,2.09,,,21.09,,,,,,
474,1999-07-31,0.0,13604.771,9665.772,100.464,89.2571,1040303.0,1.17,0.29,4.66,2.19,2.29,,,24.64,,,,,,
475,1999-08-31,0.0,13604.771,9665.772,100.464,89.2571,1040303.0,1.0,0.25,4.9,2.23,1.86,,,24.45,,,,,,
476,1999-09-30,0.0,13604.771,9665.772,100.464,89.2571,1040303.0,1.02,0.27,5.07,2.3,1.88,,,25.41,,,,,,
477,1999-10-31,0.0,13827.98,9820.158,100.898,90.8466,1056066.0,0.9,0.23,5.13,2.28,2.11,,,22.2,,,,,,
478,1999-11-30,0.0,13827.98,9820.158,100.898,90.8466,1056066.0,0.88,0.17,4.91,1.99,1.87,,,24.18,,,,,,
479,1999-12-31,0.0,13827.98,9820.158,100.898,90.8466,1056066.0,1.12,0.21,4.76,1.73,3.65,,,24.64,,,,,,
480,2000-01-31,0.0,13878.147,10041.526,101.523,91.7514,1060685.0,0.92,0.07,4.87,1.68,1.91,,,24.95,,,,,,
481,2000-02-29,0.0,13878.147,10041.526,101.523,91.7514,1060685.0,0.64,-0.11,5.08,1.91,1.84,,,23.37,,,,,,
482,2000-03-31,0.0,13878.147,10041.526,101.523,91.7514,1060685.0,0.15,-0.47,5.75,2.3,1.43,,,24.11,,,,,,
483,2000-04-30,0.0,14130.908,10149.256,101.98,92.8763,1069936.0,0.41,-0.45,5.88,2.34,1.67,,,26.2,,,,,,
484,2000-05-31,0.0,14130.908,10149.256,101.98,92.8763,1069936.0,0.66,-0.4,6.16,2.52,1.05,,,23.65,,,,,,
485,2000-06-30,0.0,14130.908,10149.256,101.98,92.8763,1069936.0,0.15,-0.35,6.17,2.4,0.83,,,19.54,,,,,,
486,2000-07-31,0.0,14145.312,10283.649,102.1,92.8027,1070059.0,-0.23,-0.26,6.26,2.27,0.96,,,20.74,,,,,,
487,2000-08-31,0.0,14145.312,10283.649,102.1,92.8027,1070059.0,-0.58,-0.45,6.43,2.51,0.87,,,16.84,,,,,,
488,2000-09-30,0.0,14145.312,10283.649,102.1,92.8027,1070059.0,-0.43,-0.18,6.77,2.54,1.04,,,20.57,,,,,,
489,2000-10-31,0.0,14229.765,10347.659,102.0,92.5499,1067210.0,-0.61,-0.17,7.79,2.56,0.9,,,23.63,,,,,,
490,2000-11-30,0.0,14229.765,10347.659,102.0,92.5499,1067210.0,-0.73,-0.13,9.06,2.64,0.69,,,29.65,,,,,,
491,2000-12-31,0.0,14229.765,10347.659,102.0,92.5499,1067210.0,-0.77,0.01,9.16,2.88,1.75,,,26.85,,,,,,
492,2001-01-31,0.0,14183.12,10424.847,102.415,91.4115,1060440.0,0.2,0.57,7.87,2.62,1.37,,,22.02,,,,,,
493,2001-02-28,0.0,14183.12,10424.847,102.415,91.4115,1060440.0,0.07,0.51,7.7,2.88,1.38,,,28.35,,,,,,
494,2001-03-31,0.0,14183.12,10424.847,102.415,91.4115,1060440.0,0.63,0.75,8.18,3.04,1.77,,,28.64,,,,,,
495,2001-04-30,1.0,14271.694,10383.101,101.811,90.2516,1046407.0,1.4,1.05,8.06,2.73,2.61,,,25.48,,,,,,
496,2001-05-31,1.0,14271.694,10383.101,101.811,90.2516,1046407.0,1.8,1.21,7.68,2.65,3.05,,,22.64,,,,,,
497,2001-06-30,1.0,14271.694,10383.101,101.811,90.2516,1046407.0,1.77,1.17,8.16,2.65,3.3,,,19.06,,,,,,
498,2001-07-31,1.0,14214.516,10351.237,101.001,89.0088,1042180.0,1.53,1.28,8.27,2.78,3.21,,,21.62,,,,,,
499,2001-08-31,1.0,14214.516,10351.237,101.001,89.0088,1042180.0,1.48,1.21,8.05,2.9,3.26,,,24.92,,,,,,
500,2001-09-30,1.0,14214.516,10351.237,101.001,89.0088,1042180.0,2.2,1.74,10.18,3.42,4.42,,,31.93,,,,,,
501,2001-10-31,1.0,14253.574,10277.618,100.052,88.0348,1058169.0,2.25,1.86,9.61,3.38,4.15,,,33.56,,,,,,
502,2001-11-30,1.0,14253.574,10277.618,100.052,88.0348,1058169.0,3.0,1.94,8.39,3.1,4.96,,,23.84,,,,,,
503,2001-12-31,0.0,14253.574,10277.618,100.052,88.0348,1058169.0,3.33,2.0,8.24,2.85,5.09,,,23.8,,,,,,
504,2002-01-31,0.0,14372.785,10283.772,99.153,88.6851,1057628.0,3.31,1.91,7.89,2.85,4.69,,,21.09,,,,,,
505,2002-02-28,0.0,14372.785,10283.772,99.153,88.6851,1057628.0,3.09,1.82,8.19,2.98,4.69,,,21.59,,,,,,
506,2002-03-31,0.0,14372.785,10283.772,99.153,88.6851,1057628.0,3.63,1.7,7.08,2.81,5.13,,,17.4,,,,,,
507,2002-04-30,0.0,14460.848,10309.245,99.019,90.0547,1070197.0,3.34,1.87,6.88,2.84,4.89,,,21.91,,,,,,
508,2002-05-31,0.0,14460.848,10309.245,99.019,90.0547,1070197.0,3.34,1.86,7.28,2.98,4.94,,,19.98,,,,,,
